GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:168254	Influenza Infection	0.00546	0.00546	-1	NUP160,POLR2B,IPO5,NUP133,XPO1,NUP50,KPNA3,NUP88,NUP107,NUP153,NUP54,POLR2D,RANBP2,NUP205
REAC:168255	Influenza Life Cycle	0.004	0.004	-1	NUP160,POLR2B,IPO5,NUP133,XPO1,NUP88,NUP107,NUP153,NUP54,POLR2D,RANBP2
REAC:168273	Influenza Viral RNA Transcription and Replication	0.0076	0.0076	-1	NUP160,POLR2B,IPO5,NUP133,NUP88,NUP107,NUP153,NUP54,POLR2D,RANBP2
REAC:168325	Viral Messenger RNA Synthesis	2.79e-06	2.79e-06	-1	NUP160,POLR2B,TPR,NUP133,NUP50,NUP88,NUP107,NUP153,NUP54,POLR2D,RANBP2,NUP205
REAC:168274	Export of Viral Ribonucleoproteins from Nucleus	1.6e-06	1.6e-06	-1	NUP160,TPR,NUP133,XPO1,NUP50,NUP88,NUP107,NUP153,NUP54,RANBP2,NUP205
REAC:168333	NEP/NS2 Interacts with the Cellular Export Machinery	1.43e-06	1.43e-06	-1	NUP160,TPR,NUP133,XPO1,NUP50,NUP88,NUP107,NUP153,NUP54,RANBP2,NUP205
REAC:168271	Transport of Ribonucleoproteins into the Host Nucleus	3.55e-06	3.55e-06	-1	NUP160,TPR,NUP133,NUP50,KPNB1,NUP88,NUP107,NUP153,NUP54,RANBP2,NUP205
REAC:168253	Host Interactions with Influenza Factors	5.36e-06	5.36e-06	-1	NUP160,TPR,NUP133,NUP50,KPNA3,KPNB1,NUP88,NUP107,NUP153,NUP54,RANBP2,NUP205,KPNA4
REAC:168276	NS1 Mediated Effects on Host Pathways	3.55e-06	3.55e-06	-1	NUP160,TPR,NUP133,NUP50,KPNA3,KPNB1,NUP88,NUP107,NUP153,NUP54,RANBP2,NUP205,KPNA4
REAC:199992	trans-Golgi Network Vesicle Budding	1.28e-05	1.28e-05	-1	M6PR,PIK3C2A,TFRC,PICALM,TPD52,SNX5,NECAP1,SNAP23,BLOC1S6,CPD,SH3D19,HSPA8,CLINT1,OCRL,VAMP7,AP3B1,CLTC,TGOLN2,AP1G1,GOLGB1,YIPF6,AP1S2,ACBD3,SNX2
REAC:421837	Clathrin derived vesicle budding	1.28e-05	1.28e-05	-1	M6PR,PIK3C2A,TFRC,PICALM,TPD52,SNX5,NECAP1,SNAP23,BLOC1S6,CPD,SH3D19,HSPA8,CLINT1,OCRL,VAMP7,AP3B1,CLTC,TGOLN2,AP1G1,GOLGB1,YIPF6,AP1S2,ACBD3,SNX2
REAC:432722	Golgi Associated Vesicle Biogenesis	2.9e-06	2.9e-06	-1	PIK3C2A,TFRC,PICALM,TPD52,SNX5,NECAP1,BLOC1S6,CPD,SH3D19,HSPA8,CLINT1,OCRL,VAMP7,AP3B1,CLTC,TGOLN2,AP1G1,GOLGB1,YIPF6,AP1S2,ACBD3,SNX2
GO:0070972	protein localization to endoplasmic reticulum	4.36e-15	4.36e-15	1	RPS20,RPL18,RPL3,PMM1,CHMP4B,RPS16,RPS19,SEC61B,RPL28,RPL19,RPL34,RPL24,RPS15,PEX16,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,BCAP31,RPL14,RPS26,RPL12,UBA52,RPS28,RPL36A
GO:0072599	establishment of protein localization to endoplasmic reticulum	9.91e-16	9.91e-16	1	RPS20,RPL18,RPL3,PMM1,CHMP4B,RPS16,RPS19,SEC61B,RPL28,RPL19,RPL34,RPL24,RPS15,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,RPL14,RPS26,RPL12,UBA52,RPS28,RPL36A
GO:0045047	protein targeting to ER	2.58e-16	2.58e-16	1	RPS20,RPL18,RPL3,PMM1,CHMP4B,RPS16,RPS19,SEC61B,RPL28,RPL19,RPL34,RPL24,RPS15,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,RPL14,RPS26,RPL12,UBA52,RPS28,RPL36A
GO:0090150	establishment of protein localization to membrane	1.64e-12	1.64e-12	1	BAD,RPS20,RPL18,TIMM13,RPL3,ARFRP1,CHMP4B,PDCD5,RPS16,RPS19,SEC61B,RPL28,RPL19,RAB34,RPL34,KRT18,RPL24,RPS15,PEX16,RPL36,ATG4D,TIMM10,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,AMN,RPL27A,RPL13,RPL38,TIMM22,RPLP2,CIB1,RAB11B,NDUFA13,RPL14,RPS26,RPL12,GDI1,UBA52,RPS28,RPL36A
GO:0006612	protein targeting to membrane	1.49e-12	1.49e-12	1	RPS20,RPL18,RPL3,CHMP4B,RPS16,RPS19,SEC61B,RPL28,RPL19,RPL34,RPL24,RPS15,PEX16,RPL36,ATG4D,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,CIB1,RPL14,RPS26,RPL12,GDI1,UBA52,RPS28,RPL36A
GO:0006613	cotranslational protein targeting to membrane	8.91e-15	8.91e-15	1	RPS20,RPL18,RPL3,RPS16,RPS19,SEC61B,RPL28,RPL19,RPL34,RPL24,RPS15,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,RPL14,RPS26,RPL12,UBA52,RPS28,RPL36A
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	8.03e-16	8.03e-16	1	RPS20,RPL18,RPL3,RPS16,RPS19,SEC61B,RPL28,RPL19,RPL34,RPL24,RPS15,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,ZFAND2B,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,RPL14,RPS26,RPL12,UBA52,RPS28,RPL36A
GO:0006352	DNA-templated transcription, initiation	0.00745	0.00745	1	POLR2J,PSMC4,PSMC5,NAT14,POLRMT,POLR3H,POLR2I,NR1D1,TRIM28,NR1H2,NR2F6,PSMC3,TAF10,POLR2L,NR2C2AP
GO:0006367	transcription initiation from RNA polymerase II promoter	0.0246	0.0246	1	POLR2J,PSMC4,PSMC5,POLR2I,NR1D1,TRIM28,NR1H2,NR2F6,PSMC3,TAF10,POLR2L,NR2C2AP
GO:1903320	regulation of protein modification by small protein conjugation or removal	0.00249	0.00249	1	PSMC4,PSMC5,SGTA,FZR1,GLTSCR2,UBE2S,PSMF1,PIN1,SHFM1,HSPBP1,DNAJB2,CDK9,ANAPC11,PSMB6,PSMD4,PSMB4,VPS28,UBXN1,PEF1,PSMC3,OTUB1,COMMD1,PSMD13,UBE2L3,ISG15,UBA52,PSMB3
GO:0051348	negative regulation of transferase activity	0.0121	0.0121	1	PSMC4,MVP,PHPT1,GSTP1,PSMC5,PYCARD,FZR1,PPP2R1A,GSK3A,HSPB1,PSMF1,SHFM1,PRKRIP1,CDKN1C,MEN1,ANAPC11,PSMB6,THY1,PSMD4,PSMB4,PSMC3,SMPD1,RGS14,GPS1,CHMP6,BGN,PSMD13,AKT1S1,UBA52,CHCHD10,PSMB3
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	0.00238	0.00238	1	PSMC4,PSMC5,SGTA,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,VPS28,UBXN1,PSMC3,OTUB1,PSMD13,ISG15,UBA52,PSMB3
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.00449	0.00449	1	PSMC4,PSMC5,UBE2I,FZR1,GLTSCR2,UBE2S,PSMF1,PIN1,SHFM1,HSPBP1,CDK9,ANAPC11,PSMB6,PSMD4,PSMB4,PEF1,PSMC3,COMMD1,PSMD13,UBE2L3,UBA52,PSMB3
GO:1903362	regulation of cellular protein catabolic process	0.00411	0.00411	1	PSMC4,PRKACA,KEAP1,PSMC5,RBX1,SGTA,FZR1,GLTSCR2,CD81,GIPC1,SHFM1,ATPIF1,HSPBP1,ANAPC11,PSMB6,PSMB4,UBXN1,PSMC3,COMMD1,RAD23A,PSMD13,BCAP31,PSMB3
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	0.00261	0.00261	1	PSMC4,PRKACA,KEAP1,PSMC5,RBX1,SGTA,FZR1,GLTSCR2,GIPC1,PSMF1,SHFM1,ATPIF1,HSPBP1,ANAPC11,PSMB6,PSMD4,PSMB4,UBXN1,PSMC3,COMMD1,RAD23A,PSMD13,BCAP31,UBA52,PSMB3
GO:0045732	positive regulation of protein catabolic process	0.000334	0.000334	1	PSMC4,KEAP1,PSMC5,RBX1,SGTA,FZR1,GLTSCR2,GSK3A,CD81,PSMF1,SHFM1,ATPIF1,HSPBP1,ANAPC11,PSMB6,SNF8,PSMD4,PSMB4,VPS28,PSMC3,RILP,RAD23A,PSMD13,BCAP31,NDUFA13,UBA52,TNFSF12,PSMB3
GO:1903364	positive regulation of cellular protein catabolic process	0.00188	0.00188	1	PSMC4,KEAP1,PSMC5,RBX1,SGTA,FZR1,GLTSCR2,CD81,PSMF1,SHFM1,ATPIF1,HSPBP1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,RAD23A,PSMD13,BCAP31,UBA52,PSMB3
GO:0031396	regulation of protein ubiquitination	0.00159	0.00159	1	PSMC4,PSMC5,SGTA,FZR1,UBE2S,PSMF1,PIN1,SHFM1,HSPBP1,DNAJB2,CDK9,ANAPC11,PSMB6,PSMD4,PSMB4,VPS28,UBXN1,PEF1,PSMC3,OTUB1,COMMD1,PSMD13,UBE2L3,ISG15,UBA52,PSMB3
GO:0051438	regulation of ubiquitin-protein transferase activity	0.00627	0.00627	1	PSMC4,PSMC5,FZR1,UBE2S,PSMF1,PIN1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBE2L3,UBA52,PSMB3
GO:1904666	regulation of ubiquitin protein ligase activity	0.00377	0.00377	1	PSMC4,PSMC5,FZR1,UBE2S,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0031398	positive regulation of protein ubiquitination	0.00364	0.00364	1	PSMC4,PSMC5,FZR1,UBE2S,PSMF1,PIN1,SHFM1,HSPBP1,CDK9,ANAPC11,PSMB6,PSMD4,PSMB4,PEF1,PSMC3,COMMD1,PSMD13,UBE2L3,UBA52,PSMB3
GO:0051443	positive regulation of ubiquitin-protein transferase activity	0.00115	0.00115	1	PSMC4,PSMC5,FZR1,UBE2S,PSMF1,PIN1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBE2L3,UBA52,PSMB3
GO:1904668	positive regulation of ubiquitin protein ligase activity	0.00147	0.00147	1	PSMC4,PSMC5,FZR1,UBE2S,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0031397	negative regulation of protein ubiquitination	0.00134	0.00134	1	PSMC4,PSMC5,SGTA,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,VPS28,UBXN1,PSMC3,OTUB1,PSMD13,ISG15,UBA52,PSMB3
GO:0051444	negative regulation of ubiquitin-protein transferase activity	0.00517	0.00517	1	PSMC4,PSMC5,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1904667	negative regulation of ubiquitin protein ligase activity	0.00298	0.00298	1	PSMC4,PSMC5,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.00785	0.00785	1	PSMC4,PSMC5,SGTA,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0051439	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	0.00151	0.00151	1	PSMC4,PSMC5,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	0.00134	0.00134	1	PSMC4,PSMC5,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	0.00157	0.00157	1	PSMC4,KEAP1,PSMC5,RBX1,SGTA,FZR1,GLTSCR2,PSMF1,SHFM1,ATPIF1,HSPBP1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,RAD23A,PSMD13,BCAP31,UBA52,PSMB3
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.00626	0.00626	1	PSMC4,PSMC5,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0051437	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	0.00239	0.00239	1	PSMC4,PSMC5,FZR1,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0070482	response to oxygen levels	0.0137	0.0137	1	BAD,PSMC4,ATP6AP1,PLOD1,PSMC5,RBX1,HMOX2,GLTSCR2,CA9,FAM162A,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,ANGPTL4,VEGFB,PSMD13,LONP1,ANG,UBA52,PSMB3
GO:0036293	response to decreased oxygen levels	0.0152	0.0152	1	BAD,PSMC4,PLOD1,PSMC5,RBX1,HMOX2,GLTSCR2,CA9,FAM162A,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,ANGPTL4,VEGFB,PSMD13,LONP1,ANG,UBA52,PSMB3
GO:0001666	response to hypoxia	0.0131	0.0131	1	BAD,PSMC4,PLOD1,PSMC5,RBX1,HMOX2,GLTSCR2,CA9,FAM162A,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,ANGPTL4,VEGFB,PSMD13,LONP1,ANG,UBA52,PSMB3
GO:0071456	cellular response to hypoxia	0.0493	0.0493	1	BAD,PSMC4,PSMC5,RBX1,GLTSCR2,CA9,FAM162A,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0043620	regulation of DNA-templated transcription in response to stress	0.0132	0.0132	1	PSMC4,PSMC5,RBX1,CA9,PSMF1,SHFM1,ATF4,PSMB6,PSMD4,PSMB4,PSMC3,RGS14,HSF1,PSMD13,UBA52,PSMB3
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.0114	0.0114	1	PSMC4,PSMC5,RBX1,CA9,PSMF1,SHFM1,ATF4,PSMB6,PSMD4,PSMB4,PSMC3,HSF1,PSMD13,UBA52,PSMB3
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.00465	0.00465	1	PSMC4,PSMC5,RBX1,CA9,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0060828	regulation of canonical Wnt signaling pathway	0.023	0.023	1	FUZ,PSMC4,PSMC5,RBX1,EMD,AES,GSK3A,PFDN5,PSMF1,PIN1,SHFM1,IGFBP4,PSMB6,PSMD4,PSMB4,PSMC3,SDHAF2,PPP1CA,PSMD13,UBA52,PSMB3
GO:0030178	negative regulation of Wnt signaling pathway	0.00745	0.00745	1	FUZ,PSMC4,PSMC5,CBY1,RBX1,AES,GSK3A,PFDN5,PSMF1,SHFM1,IGFBP4,PSMB6,PSMD4,PSMB4,PSMC3,SDHAF2,PSMD13,TAX1BP3,UBA52,PSMB3
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.00785	0.00785	1	FUZ,PSMC4,PSMC5,RBX1,AES,GSK3A,PFDN5,PSMF1,SHFM1,IGFBP4,PSMB6,PSMD4,PSMB4,PSMC3,SDHAF2,PSMD13,UBA52,PSMB3
GO:0016236	macroautophagy	0.0305	0.0305	1	PRKACA,CHMP4B,MAP1LC3A,NPRL3,GAPDH,LAMTOR2,CAPNS1,TOMM40,CHMP2A,ATG4D,VPS4A,MVB12A,SNF8,VPS28,UBXN6,MLST8,ATP6V0E2,CHMP6,LAMTOR4,SUPT5H,WDR45,CSNK2B,VPS16,UBA52
GO:0007249	I-kappaB kinase/NF-kappaB signaling	0.0323	0.0323	1	BCL3,GSTP1,TRIP6,LGALS1,TAB1,TRADD,PYCARD,EEF1D,HSPB1,LTBR,RBCK1,TRAF2,CC2D1A,RHOC,SHISA5,NKIRAS2,TNIP2,TRIM8,CXXC5,SHARPIN,S100A13,S100A4,NFKBIL1,CPNE1,UBA52
GO:0044839	cell cycle G2/M phase transition	0.0378	0.0378	1	PSMC4,PRKACA,PSMC5,RBX1,GLTSCR2,PPP2R1A,PSMF1,SHFM1,TUBG1,VPS4A,ACTR1A,PSMB6,PSMD4,PSMB4,PSMC3,ATF5,SSNA1,PSMD13,TUBB4B,LCMT1,UBA52,PSMB3
GO:1902749	regulation of cell cycle G2/M phase transition	0.00594	0.00594	1	PSMC4,PRKACA,PSMC5,RBX1,GLTSCR2,PPP2R1A,PSMF1,SHFM1,TUBG1,VPS4A,ACTR1A,PSMB6,PSMD4,PSMB4,PSMC3,ATF5,SSNA1,PSMD13,TUBB4B,UBA52,PSMB3
GO:1902750	negative regulation of cell cycle G2/M phase transition	0.000703	0.000703	1	PSMC4,PSMC5,RBX1,GLTSCR2,PSMF1,SHFM1,VPS4A,PSMB6,PSMD4,PSMB4,PSMC3,ATF5,PSMD13,UBA52,PSMB3
GO:0000086	G2/M transition of mitotic cell cycle	0.0447	0.0447	1	PSMC4,PRKACA,PSMC5,RBX1,GLTSCR2,PPP2R1A,PSMF1,SHFM1,TUBG1,VPS4A,ACTR1A,PSMB6,PSMD4,PSMB4,PSMC3,SSNA1,PSMD13,TUBB4B,LCMT1,UBA52,PSMB3
GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.00787	0.00787	1	PSMC4,PRKACA,PSMC5,RBX1,GLTSCR2,PPP2R1A,PSMF1,SHFM1,TUBG1,VPS4A,ACTR1A,PSMB6,PSMD4,PSMB4,PSMC3,SSNA1,PSMD13,TUBB4B,UBA52,PSMB3
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	0.00161	0.00161	1	PSMC4,PSMC5,RBX1,GLTSCR2,PSMF1,SHFM1,VPS4A,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0016197	endosomal transport	0.0105	0.0105	1	EHD2,RNF126,AP1M1,TOM1,ARFRP1,CHMP4B,PLEKHJ1,STX10,MAP2K2,CHMP2A,VPS4A,CD63,BLOC1S1,MVB12A,SNF8,VPS28,UBXN6,RILP,TBC1D10B,STX8,ARHGAP1,CHMP6,BET1L,RAB11B,VPS16,UBA52
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.0348	0.0348	1	PSMC4,PRKACA,PSMC5,TAB1,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
GO:0002223	stimulatory C-type lectin receptor signaling pathway	0.0314	0.0314	1	PSMC4,PRKACA,PSMC5,TAB1,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
GO:0006818	hydrogen transport	4.88e-05	4.88e-05	1	ATP6AP1,ATP5D,SLC9A3R1,ATP5E,ATP6V1F,ATP5G2,COX5B,COX17,ATP5G1,ATP5I,COX8A,MT-CO1,MT-ATP6,ATP5J2
GO:0015992	proton transport	3.37e-05	3.37e-05	1	ATP6AP1,ATP5D,SLC9A3R1,ATP5E,ATP6V1F,ATP5G2,COX5B,COX17,ATP5G1,ATP5I,COX8A,MT-CO1,MT-ATP6,ATP5J2
GO:1902600	hydrogen ion transmembrane transport	7.08e-05	7.08e-05	1	ATP5D,ATP5E,ATP5G2,COX5B,ATP5G1,ATP5H,ATP5I,COX8A,MT-CO1,MT-ATP6,ATP5J2
GO:0009308	amine metabolic process	0.0333	0.0333	1	PSMC4,PSMC5,SRM,PSMF1,SHFM1,SAT2,PSMB6,PSMD4,PSMB4,HAAO,PSMC3,PSMD13,PSMB3
GO:0044106	cellular amine metabolic process	0.0231	0.0231	1	PSMC4,PSMC5,SRM,PSMF1,SHFM1,SAT2,PSMB6,PSMD4,PSMB4,HAAO,PSMC3,PSMD13,PSMB3
GO:0033238	regulation of cellular amine metabolic process	0.019	0.019	1	PSMC4,PSMC5,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
GO:0042180	cellular ketone metabolic process	0.0439	0.0439	1	MLXIPL,PSMC4,ACADVL,PSMC5,COQ9,FABP3,ADCK4,PSMF1,NR1D1,SHFM1,NR1H2,PDHA1,PSMB6,DHRS4,PSMD4,PSMB4,FDXR,PSMC3,PSMD13,EIF6,PSMB3
GO:0010565	regulation of cellular ketone metabolic process	0.0346	0.0346	1	MLXIPL,PSMC4,ACADVL,PSMC5,FABP3,PSMF1,NR1D1,SHFM1,NR1H2,PDHA1,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,EIF6,PSMB3
GO:0006521	regulation of cellular amino acid metabolic process	0.0102	0.0102	1	PSMC4,PSMC5,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0333	0.0333	1	KEAP1,RBX1,SGTA,GLTSCR2,GIPC1,HSPBP1,UBXN1,COMMD1,RAD23A,BCAP31
GO:0006979	response to oxidative stress	0.00367	0.00367	1	ERCC1,PNKP,TMEM161A,GSTP1,TXN2,GSS,HMOX2,STX4,HSPB1,NUDT1,PDLIM1,SOD3,NDUFS8,HYAL1,MPV17,ROMO1,PRDX5,ATF4,NOL3,PYCR2,RBPMS,CYGB,PRDX2,RGS14,CCS,ATOX1,NDUFA12,HBA2,LONP1,GPX3,ZNF580
GO:0071806	protein transmembrane transport	0.00029	0.00029	1	TIMM13,PDCD5,TIMM50,SEC61B,PEX16,TIMM17B,TOMM40,TIMM10,PEX14,ZFAND2B,TIMM22,NDUFA13,TIMM23
GO:0065002	intracellular protein transmembrane transport	0.000195	0.000195	1	TIMM13,PDCD5,TIMM50,SEC61B,PEX16,TIMM17B,TOMM40,TIMM10,PEX14,ZFAND2B,TIMM22,NDUFA13,TIMM23
GO:0044743	protein transmembrane import into intracellular organelle	0.000728	0.000728	1	TIMM13,PDCD5,TIMM50,PEX16,TIMM17B,TOMM40,TIMM10,PEX14,TIMM22,NDUFA13,TIMM23
GO:0031145	anaphase-promoting complex-dependent catabolic process	0.00105	0.00105	1	PSMC4,PSMC5,FZR1,UBE2S,PSMF1,SHFM1,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0002181	cytoplasmic translation	0.0313	0.0313	1	RPS20,RPL36,RPLP1,RPL13A,RPL8,ZNF385A,RPL29,RPL27A,RPLP2,RPL36A
GO:0032606	type I interferon production	0.0347	0.0347	1	POLR3H,PYCARD,IRF3,PIN1,FLOT1,POLR2H,POLR2L,RNF135,DDX41,IRF7,ISG15,TREX1,UBA52
GO:0032479	regulation of type I interferon production	0.0347	0.0347	1	POLR3H,PYCARD,IRF3,PIN1,FLOT1,POLR2H,POLR2L,RNF135,DDX41,IRF7,ISG15,TREX1,UBA52
GO:0097031	mitochondrial respiratory chain complex I biogenesis	1.74e-17	1.74e-17	1	NDUFB7,TAZ,NDUFC1,NDUFS8,NDUFA8,NDUFA1,ECSIT,NDUFA2,NDUFB10,NDUFS6,NDUFB11,NDUFB9,NDUFC2,NDUFB8,NDUFV1,NDUFS5,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,NDUFA12,NDUFA13,MT-ND2,MT-ND3,MT-ND4,MT-ND1,NDUFS3
GO:0010257	NADH dehydrogenase complex assembly	1.74e-17	1.74e-17	1	NDUFB7,TAZ,NDUFC1,NDUFS8,NDUFA8,NDUFA1,ECSIT,NDUFA2,NDUFB10,NDUFS6,NDUFB11,NDUFB9,NDUFC2,NDUFB8,NDUFV1,NDUFS5,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,NDUFA12,NDUFA13,MT-ND2,MT-ND3,MT-ND4,MT-ND1,NDUFS3
GO:0033108	mitochondrial respiratory chain complex assembly	7.9e-20	7.9e-20	1	NDUFB7,TAZ,NDUFC1,NDUFS8,NDUFA8,NDUFA1,ECSIT,NDUFA2,COX17,NDUFB10,NDUFS6,NDUFB11,NDUFB9,SURF1,NDUFC2,NDUFB8,NDUFV1,SDHAF2,NDUFS5,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,COA3,UQCR10,NDUFA12,NDUFA13,MT-ND2,MT-ND3,MT-ND4,MT-ND1,SDHAF1,NDUFS3,PET100
GO:0032981	mitochondrial respiratory chain complex I assembly	1.74e-17	1.74e-17	1	NDUFB7,TAZ,NDUFC1,NDUFS8,NDUFA8,NDUFA1,ECSIT,NDUFA2,NDUFB10,NDUFS6,NDUFB11,NDUFB9,NDUFC2,NDUFB8,NDUFV1,NDUFS5,NDUFA3,NDUFA11,NDUFAF3,NDUFB1,NDUFA12,NDUFA13,MT-ND2,MT-ND3,MT-ND4,MT-ND1,NDUFS3
GO:0000956	nuclear-transcribed mRNA catabolic process	1.41e-08	1.41e-08	1	RPS20,RPL18,EXOSC5,RPL3,RPS16,RPS19,PPP2R1A,RPL28,RPL19,RPL34,RPL24,RPS15,RPL36,LSM4,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,TNKS1BP1,FAU,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,EXOSC4,RPL14,RPS26,RPL12,DXO,RNPS1,UBA52,RPS28,RPL36A
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1.3e-12	1.3e-12	1	RPS20,RPL18,RPL3,RPS16,RPS19,PPP2R1A,RPL28,RPL19,RPL34,RPL24,RPS15,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,RPL8,RPL29,RPL27A,RPL13,RPL38,RPLP2,RPL14,RPS26,RPL12,RNPS1,UBA52,RPS28,RPL36A
GO:0006413	translational initiation	4.94e-12	4.94e-12	1	RPS20,RPL18,EIF3I,EIF2AK1,RPL3,RPS16,RPS19,HSPB1,RPL28,RPL19,RPL34,RPL24,RPS15,ATF4,RPL36,RPL35,RPLP1,RPS2,RPS11,RPL13A,RPL37,FAU,RPL8,RPL29,RPL27A,RPL13,PPP1CA,RPL38,EIF3F,RPLP2,EIF3K,EIF4EBP1,RPS26,RPL12,UBA52,RPS28,RPL36A,EIF4EBP3
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.00134	0.00134	1	PSMC4,PSMC5,RBX1,FBXW4,PSMF1,SHFM1,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
