GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:72737	Cap-dependent Translation Initiation	6.59e-08	6.59e-08	1	RPL18,RPS5,EIF3I,RPS16,EIF3B,RPL28,RPL19,RPL23,EIF3G,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,EIF3F,RPLP2,RPL37A,UBA52
REAC:72706	GTP hydrolysis and joining of the 60S ribosomal subunit	3.06e-08	3.06e-08	1	RPL18,RPS5,EIF3I,RPS16,EIF3B,RPL28,RPL19,RPL23,EIF3G,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,EIF3F,RPLP2,RPL37A,UBA52
REAC:72689	Formation of a pool of free 40S subunits	8.87e-09	8.87e-09	1	RPL18,RPS5,EIF3I,RPS16,EIF3B,RPL28,RPL19,RPL23,EIF3G,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,EIF3F,RPLP2,RPL37A,UBA52
REAC:156827	L13a-mediated translational silencing of Ceruloplasmin expression	2.68e-08	2.68e-08	1	RPL18,RPS5,EIF3I,RPS16,EIF3B,RPL28,RPL19,RPL23,EIF3G,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,EIF3F,RPLP2,RPL37A,UBA52
REAC:156842	Eukaryotic Translation Elongation	1.84e-06	1.84e-06	1	RPL18,RPS5,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
REAC:156902	Peptide chain elongation	9.47e-07	9.47e-07	1	RPL18,RPS5,RPS16,RPL28,RPL19,RPL23,RPL27,RPLP1,FAU,RPL27A,RPS21,RPL38,RPLP2,RPL37A,UBA52
REAC:201681	TCF dependent signaling in response to WNT	0.00146	0.00146	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,CTNNBIP1,PSMD13,CSNK2B,UBA52,H2AFJ,PSMB3
REAC:4641258	Degradation of DVL	1.07e-08	1.07e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:4641257	Degradation of AXIN	7.71e-09	7.71e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:1236975	Antigen processing-Cross presentation	9.91e-07	9.91e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:1236974	ER-Phagosome pathway	1.22e-07	1.22e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:1236978	Cross-presentation of soluble exogenous antigens (endosomes)	1.67e-08	1.67e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
REAC:5368287	Mitochondrial translation	3.28e-24	3.28e-24	1	MRPL43,MRPS34,MRPL28,MRPS33,MRPL27,MRPL51,MRPL2,MRPS15,MRPS2,TSFM,MRPS7,MRPS26,MRPS12,ERAL1,MRPL24,MRPL17,MRPL10,CHCHD1,MRP63,MRPL11,AURKAIP1,TUFM,GADD45GIP1,MRPL14,MRPS11,MRPS16,MRPL54,MRPL40,MRPS18B,MRPL20,MRPL12,MRPL45
REAC:5389840	Mitochondrial translation elongation	4.6e-25	4.6e-25	1	MRPL43,MRPS34,MRPL28,MRPS33,MRPL27,MRPL51,MRPL2,MRPS15,MRPS2,TSFM,MRPS7,MRPS26,MRPS12,ERAL1,MRPL24,MRPL17,MRPL10,CHCHD1,MRP63,MRPL11,AURKAIP1,TUFM,GADD45GIP1,MRPL14,MRPS11,MRPS16,MRPL54,MRPL40,MRPS18B,MRPL20,MRPL12,MRPL45
REAC:5419276	Mitochondrial translation termination	7.94e-23	7.94e-23	1	MRPL43,MRPS34,MRPL28,MRPS33,MRPL27,MRPL51,MRPL2,MRPS15,MRPS2,MRPS7,MRPS26,MRPS12,ERAL1,MRPL24,MRPL17,MRPL10,CHCHD1,MRP63,MRPL11,AURKAIP1,GADD45GIP1,MRPL14,MRPS11,MRPS16,MRPL54,MRPL40,MRPS18B,MRPL20,MRPL12,MRPL45
REAC:5368286	Mitochondrial translation initiation	7.94e-23	7.94e-23	1	MRPL43,MRPS34,MRPL28,MRPS33,MRPL27,MRPL51,MRPL2,MRPS15,MRPS2,MRPS7,MRPS26,MRPS12,ERAL1,MRPL24,MRPL17,MRPL10,CHCHD1,MRP63,MRPL11,AURKAIP1,GADD45GIP1,MRPL14,MRPS11,MRPS16,MRPL54,MRPL40,MRPS18B,MRPL20,MRPL12,MRPL45
REAC:5621481	C-type lectin receptors (CLRs)	4.31e-06	4.31e-06	1	PSMC4,PSMC5,PSMD8,CDC34,PSMA7,PSMD3,SHFM1,UBE2M,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
REAC:5607764	CLEC7A (Dectin-1) signaling	2.27e-07	2.27e-07	1	PSMC4,PSMC5,PSMD8,CDC34,PSMA7,PSMD3,SHFM1,UBE2M,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5607761	Dectin-1 mediated noncanonical NF-kB signaling	5.71e-09	5.71e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,UBE2M,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:1268020	Mitochondrial protein import	4.87e-07	4.87e-07	1	HSCB,TOMM22,TIMM50,GRPEL1,TIMM17B,TIMM10,COX17,NDUFB8,COA6,COA4,TOMM7,TIMM23
REAC:69620	Cell Cycle Checkpoints	0.00355	0.00355	1	PSMC4,PSMC5,NUDC,PSMD8,PSMA7,BABAM1,RPA3,PSMD3,YWHAE,SHFM1,PSMB7,ANAPC11,PSMB6,SEC13,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69481	G2/M Checkpoints	8.79e-05	8.79e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,BABAM1,RPA3,PSMD3,YWHAE,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69615	G1/S DNA Damage Checkpoints	6.4e-08	6.4e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69613	p53-Independent G1/S DNA damage checkpoint	5.89e-09	5.89e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69610	p53-Independent DNA Damage Response	5.89e-09	5.89e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	5.89e-09	5.89e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69580	p53-Dependent G1/S DNA damage checkpoint	4.57e-08	4.57e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69563	p53-Dependent G1 DNA Damage Response	4.57e-08	4.57e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:69541	Stabilization of p53	1.07e-08	1.07e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:349425	Autodegradation of the E3 ubiquitin ligase COP1	5.6e-09	5.6e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:3858494	Beta-catenin independent WNT signaling	2.78e-05	2.78e-05	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:4086400	PCP/CE pathway	7.11e-08	7.11e-08	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:4608870	Asymmetric localization of PCP proteins	3.29e-08	3.29e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5358351	Signaling by Hedgehog	0.000164	0.000164	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5610787	Hedgehog 'off' state	5.45e-06	5.45e-06	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5610783	Degradation of GLI2 by the proteasome	1.67e-08	1.67e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5610780	Degradation of GLI1 by the proteasome	1.67e-08	1.67e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5610785	GLI3 is processed to GLI3R by the proteasome	1.67e-08	1.67e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5632684	Hedgehog 'on' state	9.47e-07	9.47e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5358346	Hedgehog ligand biogenesis	3.91e-08	3.91e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	9.26e-13	9.26e-13	1	UQCRC1,HAGH,NDUFB2,NDUFB7,COX6B1,ECSIT,NDUFA2,ATP5G2,COX5B,TACO1,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,ATP5I,NDUFA11,COX8A,NDUFAF3,COX14,IDH2,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	1.46e-14	1.46e-14	1	UQCRC1,NDUFB2,NDUFB7,COX6B1,ECSIT,NDUFA2,ATP5G2,COX5B,TACO1,NDUFB10,NDUFB11,SURF1,NDUFC2,ATP5J,NDUFV3,ATP5C1,NDUFB8,ATP5H,ATP5I,NDUFA11,COX8A,NDUFAF3,COX14,UQCR10,NDUFA13,NDUFS3,ATP5J2,ATP5O
REAC:611105	Respiratory electron transport	3.73e-10	3.73e-10	1	UQCRC1,NDUFB2,NDUFB7,ECSIT,NDUFA2,TACO1,NDUFB10,NDUFB11,SURF1,NDUFC2,NDUFV3,NDUFB8,NDUFA11,COX8A,NDUFAF3,COX14,UQCR10,NDUFS3
REAC:6799198	Complex I biogenesis	1.99e-08	1.99e-08	1	NDUFB2,NDUFB7,ECSIT,NDUFA2,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,NDUFA11,NDUFAF3,NDUFS3
REAC:2871837	FCERI mediated NF-kB activation	0.000145	0.000145	1	PSMC4,PSMC5,PSMD8,CDC34,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5387390	Hh mutants abrogate ligand secretion	1.25e-08	1.25e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	9.25e-09	9.25e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:453274	Mitotic G2-G2/M phases	2.68e-05	2.68e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,YWHAE,SHFM1,PSMB7,PSMB6,CETN2,MZT2B,PSMD4,PSMB4,PSMC3,MZT2A,DCTN2,PSMD13,UBA52,PSMB3
REAC:69275	G2/M Transition	2.32e-05	2.32e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,YWHAE,SHFM1,PSMB7,PSMB6,CETN2,MZT2B,PSMD4,PSMB4,PSMC3,MZT2A,DCTN2,PSMD13,UBA52,PSMB3
REAC:8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	1.67e-08	1.67e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:351202	Metabolism of polyamines	5.58e-06	5.58e-06	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
REAC:350562	Regulation of ornithine decarboxylase (ODC)	1.99e-08	1.99e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
REAC:450531	Regulation of mRNA stability by proteins that bind AU-rich elements	2.32e-07	2.32e-07	1	PSMC4,EXOSC5,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	7.71e-09	7.71e-09	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
REAC:446203	Asparagine N-linked glycosylation	0.000398	0.000398	1	ARF5,TRAPPC6A,TRAPPC3,PMM1,KDELR1,COPE,COPZ1,B4GALT2,TMEM115,PRKCSH,PREB,GMPPA,FUOM,SEC13,UBXN1,STX5,DCTN2,DPM3,RNF5,NEU1,ALG3,UBA52
REAC:948021	Transport to the Golgi and subsequent modification	0.00237	0.00237	1	ARF5,TRAPPC6A,TRAPPC3,COPE,COPZ1,B4GALT2,TMEM115,PREB,SEC13,STX5,DCTN2
REAC:199977	ER to Golgi Anterograde Transport	0.00186	0.00186	1	ARF5,TRAPPC6A,TRAPPC3,COPE,COPZ1,TMEM115,PREB,SEC13,STX5,DCTN2
REAC:72172	mRNA Splicing	0.00159	0.00159	1	POLR2J,XAB2,POLR2I,PRPF31,BUD31,PRPF19,SNRPC,LSM4,CTNNBL1,ZCRB1,TXNL4A,SART1,POLR2L,PCBP2,LSM2
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	3.83e-07	3.83e-07	-1	RBM5,TPR,ZC3H11A,CCAR1,PAPOLA,SRSF5,DDX5,SF3B1,SRSF11,SRSF6,TRA2B,SRRM2,HNRNPH1,DDX39B
REAC:72172	mRNA Splicing	3.93e-06	3.93e-06	-1	RBM5,CCAR1,PAPOLA,SRSF5,DDX5,SF3B1,SRSF11,SRSF6,TRA2B,SRRM2,HNRNPH1
REAC:72163	mRNA Splicing - Major Pathway	3.93e-06	3.93e-06	-1	RBM5,CCAR1,PAPOLA,SRSF5,DDX5,SF3B1,SRSF11,SRSF6,TRA2B,SRRM2,HNRNPH1
GO:0007164	establishment of tissue polarity	1.1e-07	1.1e-07	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0002009	morphogenesis of an epithelium	0.000326	0.000326	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SLC9A3R1,SHFM1,CCM2,PSMB7,PSMB6,RHOC,PSMD4,PSMB4,PSMC3,CTNNBIP1,PSMD13,CSNK2B,UBA52,PSMB3
GO:1905330	regulation of morphogenesis of an epithelium	9.33e-06	9.33e-06	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0001738	morphogenesis of a polarized epithelium	4.82e-08	4.82e-08	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SLC9A3R1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0001736	establishment of planar polarity	1.1e-07	1.1e-07	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:2000027	regulation of organ morphogenesis	5.52e-05	5.52e-05	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0090175	regulation of establishment of planar polarity	8.75e-08	8.75e-08	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0035567	non-canonical Wnt signaling pathway	1.12e-05	1.12e-05	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	8.75e-08	8.75e-08	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,PFN1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0045089	positive regulation of innate immune response	0.0029	0.0029	1	PSMC5,PSMD3,SHFM1,FLOT1,PSMB6,PSMD4,PSMC3,TNIP2,HRAS,PSMD13,NFKBIL1,UBA52,PSMB3
GO:0002218	activation of innate immune response	0.000946	0.000946	1	PSMC4,PSMC5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,FLOT1,PSMB6,PSMD4,PSMB4,PSMC3,TNIP2,HRAS,PSMD13,NFKBIL1,UBA52,PSMB3
GO:0002758	innate immune response-activating signal transduction	0.000615	0.000615	1	PSMC4,PSMC5,PSMD8,PSMA7,GLTSCR2,PSMD3,SHFM1,PSMB7,FLOT1,PSMB6,PSMD4,PSMB4,PSMC3,TNIP2,HRAS,PSMD13,NFKBIL1,UBA52,PSMB3
GO:0002220	innate immune response activating cell surface receptor signaling pathway	1.16e-05	1.16e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
GO:0002223	stimulatory C-type lectin receptor signaling pathway	9.61e-06	9.61e-06	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
GO:0007006	mitochondrial membrane organization	4.88e-06	4.88e-06	1	BAD,TOMM22,TIMM50,YWHAE,ALKBH7,TIMM10,ATP5G2,ATP5J,ATP5C1,ATP5H,ATP5I,C19ORF70,NDUFA13,TOMM7,ATP5J2,ATP5O
GO:0007007	inner mitochondrial membrane organization	9.36e-07	9.36e-07	1	TIMM10,ATP5G2,ATP5J,ATP5C1,ATP5H,ATP5I,C19ORF70,NDUFA13,ATP5J2,ATP5O
GO:0031145	anaphase-promoting complex-dependent catabolic process	7.19e-08	7.19e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0017038	protein import	0.0324	0.0324	1	KEAP1,TOMM22,TIMM50,SLC9A3R1,GRPEL1,PEX16,RPL23,TIMM17B,TRIM28,TIMM10,FAM89B,NDUFA13,TOMM7,NFKBIL1,PHB2,TIMM23
GO:0070585	protein localization to mitochondrion	0.00038	0.00038	1	BAD,PSMD8,TOMM22,TIMM50,RPL28,YWHAE,GRPEL1,TIMM17B,ATPIF1,TIMM10,PSMB7,PARL,NDUFA13,TOMM7,UBL5,WDR46,TIMM23
GO:0072655	establishment of protein localization to mitochondrion	0.000333	0.000333	1	BAD,PSMD8,TOMM22,TIMM50,RPL28,YWHAE,GRPEL1,TIMM17B,ATPIF1,TIMM10,PSMB7,PARL,NDUFA13,TOMM7,UBL5,WDR46,TIMM23
GO:1903747	regulation of establishment of protein localization to mitochondrion	0.0324	0.0324	1	BAD,PSMD8,RPL28,YWHAE,ATPIF1,PSMB7,PARL,TOMM7,UBL5,WDR46
GO:0006626	protein targeting to mitochondrion	0.000184	0.000184	1	PSMD8,TOMM22,TIMM50,RPL28,GRPEL1,TIMM17B,ATPIF1,TIMM10,PSMB7,PARL,NDUFA13,TOMM7,UBL5,WDR46,TIMM23
GO:0097031	mitochondrial respiratory chain complex I biogenesis	1.22e-07	1.22e-07	1	NDUFB2,NDUFB7,ECSIT,NDUFA2,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,NDUFA11,NDUFAF3,NDUFS3
GO:0010257	NADH dehydrogenase complex assembly	1.22e-07	1.22e-07	1	NDUFB2,NDUFB7,ECSIT,NDUFA2,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,NDUFA11,NDUFAF3,NDUFS3
GO:0033108	mitochondrial respiratory chain complex assembly	1.77e-12	1.77e-12	1	NDUFB2,NDUFB7,ECSIT,NDUFA2,COX17,NDUFB10,NDUFB11,SURF1,NDUFC2,NDUFV3,NDUFB8,NDUFA11,NDUFAF3,COX14,COA4,COA3,UQCR10,SDHAF1,NDUFS3
GO:0032981	mitochondrial respiratory chain complex I assembly	1.22e-07	1.22e-07	1	NDUFB2,NDUFB7,ECSIT,NDUFA2,NDUFB10,NDUFB11,NDUFC2,NDUFV3,NDUFB8,NDUFA11,NDUFAF3,NDUFS3
GO:0038061	NIK/NF-kappaB signaling	2.49e-06	2.49e-06	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,UBE2M,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0060070	canonical Wnt signaling pathway	0.00591	0.00591	1	PSMC5,PSMD3,MAD2L2,PFDN5,SHFM1,PSMB6,PSMD4,PSMC3,PSMD13,UBA52,PSMB3
GO:0030111	regulation of Wnt signaling pathway	0.00422	0.00422	1	PSMC5,PSMD3,MAD2L2,PFDN5,SHFM1,PSMB6,PSMD4,PSMC3,CTNNBIP1,PSMD13,UBA52,PSMB3
GO:0060828	regulation of canonical Wnt signaling pathway	0.00138	0.00138	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,MAD2L2,PFDN5,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0030177	positive regulation of Wnt signaling pathway	0.00018	0.00018	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0090263	positive regulation of canonical Wnt signaling pathway	1.15e-05	1.15e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0030178	negative regulation of Wnt signaling pathway	4.97e-05	4.97e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,MAD2L2,PFDN5,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,CTNNBIP1,PSMD13,UBA52,PSMB3
GO:0090090	negative regulation of canonical Wnt signaling pathway	3.06e-05	3.06e-05	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,MAD2L2,PFDN5,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,UBA52,PSMB3
GO:0019318	hexose metabolic process	0.0204	0.0204	1	BAD,SLC25A1,PMM1,BRAT1,GALK1,SLC25A11,TPI1,GALE,FOXA2,FUOM,GAA,SLC25A10
GO:0038093	Fc receptor signaling pathway	0.0124	0.0124	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
GO:0038095	Fc-epsilon receptor signaling pathway	0.000717	0.000717	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,HRAS,PSMD13,UBA52,PSMB3
GO:0019882	antigen processing and presentation	0.000132	0.000132	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,SEC13,PSMD4,PSMB4,PSMC3,DCTN2,PSMD13,BCAP31,PSMB3
GO:0048002	antigen processing and presentation of peptide antigen	2.19e-05	2.19e-05	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,SEC13,PSMD4,PSMB4,PSMC3,DCTN2,PSMD13,BCAP31,PSMB3
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	6.59e-08	6.59e-08	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,SEC13,PSMD4,PSMB4,PSMC3,PSMD13,BCAP31,PSMB3
GO:0019884	antigen processing and presentation of exogenous antigen	4.97e-05	4.97e-05	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,SEC13,PSMD4,PSMB4,PSMC3,DCTN2,PSMD13,PSMB3
GO:0002478	antigen processing and presentation of exogenous peptide antigen	3.5e-05	3.5e-05	1	PSMC4,AP2S1,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,SEC13,PSMD4,PSMB4,PSMC3,DCTN2,PSMD13,PSMB3
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	2.73e-07	2.73e-07	1	PSMC4,PSMC5,PSMD8,PSMA7,PSMD3,VAMP8,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB3
